container_id,receptacle_model_id,assignment_date,last_updated_date,group_name,address,city,state,zip,neighborhood,Number of Cans,dpw_division,council_district,ward,fire_zone,x,y
1027,74,2018-07-27T13:18:58,2021-11-15T03:01:25,2nd Division,370 South Negley Avenue,Pittsburgh,Pennsylvania,15232,Friendship,1,2,7,8,3-23,-79.93351085,40.45902242
1028,74,2018-07-27T13:18:58,2021-11-15T03:04:30,2nd Division,4739 Maripoe Street,Pittsburgh,Pennsylvania,15213,Bloomfield,1,2,7,8,2-23,-79.94783414,40.45510387
1029,74,2018-07-27T13:18:58,2021-11-15T16:05:22,2nd Division,421 North Highland Avenue,Pittsburgh,Pennsylvania,15206,East Liberty,1,2,9,11,3-8,-79.92308935,40.46542489
1030,74,2018-07-27T13:18:58,2021-11-15T03:02:22,2nd Division,123 North Sheridan Ave,Pittsburgh,Pennsylvania,15206,East Liberty,1,2,9,11,3-8,-79.92305987,40.46189749
1031,74,2018-07-27T13:18:58,2021-11-15T03:31:23,2nd Division,6812 Fifth Avenue,Pittsburgh,Pennsylvania,15206,Larimer,1,2,9,12,3-14,-79.91091381,40.4554962
1032,74,2018-07-27T13:18:59,2021-11-15T13:16:23,2nd Division,5551 Centre Ave,Pittsburgh,Pennsylvania,15232,Shadyside,1,2,8,7,3-22,-79.93455395,40.45704371
1033,74,2018-07-27T13:18:59,2021-11-15T13:39:24,2nd Division,5862 Baum Boulevard,Pittsburgh,Pennsylvania,15206,East Liberty,1,2,9,8,3-23,-79.92917813,40.45982374
1034,74,2018-07-27T13:18:59,2021-11-15T16:20:27,2nd Division,5707 Penn Avenue,Pittsburgh,Pennsylvania,15206,East Liberty,1,2,9,11,3-8,-79.92861889,40.46287107
1035,74,2018-07-27T13:18:59,2021-11-15T13:34:27,3rd Division,409 Kirkpatrick Street,Pittsburgh,Pennsylvania,15219,Middle Hill,1,3,6,5,2-1,-79.9758958,40.44494948
1036,74,2018-07-27T13:18:59,2021-11-15T06:05:25,3rd Division,2229 Fifth Avenue,Pittsburgh,Pennsylvania,15219,Bluff,1,3,6,4,2-1,-79.97297603,40.43772179
1037,74,2018-07-27T13:18:59,2021-11-15T03:03:34,3rd Division,3444 Forbes Ave,Pittsburgh,Pennsylvania,15213,Central Oakland,1,3,3,4,2-14,-79.95959229,40.43961598
1038,74,2018-07-27T13:18:59,2021-11-14T13:15:28,3rd Division,2000 Forbes Ave,Pittsburgh,Pennsylvania,15219,Bluff,1,3,6,1,2-1,-79.97787092,40.43729988
1039,74,2018-07-27T13:18:59,2021-11-15T03:04:17,3rd Division,3347 Forbes Ave,Pittsburgh,Pennsylvania,15213,South Oakland,1,3,3,4,2-14,-79.96136126,40.43830576
1040,74,2018-07-27T13:18:59,2021-11-15T03:44:17,3rd Division,3301 Forbes Ave,Pittsburgh,Pennsylvania,15213,South Oakland,1,3,3,4,2-14,-79.96275618,40.43727576
1041,74,2018-07-27T13:18:59,2021-11-15T13:30:25,3rd Division,3455 Forbes Ave,Pittsburgh,Pennsylvania,15213,Central Oakland,1,3,6,4,2-14,-79.95972748,40.43971262
1042,74,2018-07-27T13:18:59,2021-11-15T13:18:20,3rd Division,3434 Forbes Ave,Pittsburgh,Pennsylvania,15213,Central Oakland,1,3,3,4,2-14,-79.96021687,40.43913399
1043,74,2018-07-27T13:18:59,2021-11-15T13:05:27,1st Division,3752 California Ave,Pittsburgh,Pennsylvania,15212,Brighton Heights,1,1,1,27,1-14,-80.04107,40.4834
1044,74,2018-07-27T13:18:59,2021-11-15T13:17:25,3rd Division,2032 Forbes Ave,Pittsburgh,Pennsylvania,15219,Bluff,1,3,6,1,2-1,-79.97615208,40.43721906
1045,74,2018-07-27T13:18:59,2021-11-15T13:03:20,3rd Division,1710 Forbes Ave,Pittsburgh,Pennsylvania,15219,Bluff,1,3,6,1,2-1,-79.98205356,40.43746646
1046,74,2018-07-27T13:18:59,2021-11-15T03:11:24,3rd Division,2321 Webster Avenue,Pittsburgh,Pennsylvania,15219,Middle Hill,1,3,6,5,2-5,-79.97502812,40.44863766
1047,74,2018-07-27T13:18:59,2021-11-12T13:03:26,3rd Division,1801 Fifth Avenue,Pittsburgh,Pennsylvania,15219,Crawford-Roberts,1,3,6,3,2-1,-79.98069489,40.438448
1048,74,2018-07-27T13:18:59,2021-11-15T13:23:23,3rd Division,2203 Fifth Avenue,Pittsburgh,Pennsylvania,15219,West Oakland,1,3,6,4,2-1,-79.9740385,40.43804699
1049,74,2018-07-27T13:18:59,2021-11-12T13:19:28,3rd Division,2076 Fifth Avenue,Pittsburgh,Pennsylvania,15219,Bluff,1,3,6,1,2-1,-79.97608123,40.43810522
1050,74,2018-07-27T13:18:59,2021-11-11T12:05:23,4th Division,1903 East Carson Street,Pittsburgh,Pennsylvania,15203,South Side Flats,1,3,3,17,4-24,-79.97894842,40.42874339
1051,74,2018-07-27T13:18:59,2021-11-15T03:18:21,3rd Division,3500 Fifth Avenue,Pittsburgh,Pennsylvania,15213,Central Oakland,1,3,3,4,2-14,-79.96009062,40.4404941
1052,74,2018-07-27T13:18:59,2021-11-15T03:31:44,3rd Division,1819 Forbes Ave,Pittsburgh,Pennsylvania,15219,Bluff,1,3,6,1,2-1,-79.98125256,40.4375553
1054,74,2018-07-27T13:19:00,2021-11-15T03:19:32,3rd Division,2002 Fifth Avenue,Pittsburgh,Pennsylvania,15219,West Oakland,1,3,6,4,2-1,-79.97736417,40.43828272
1055,74,2018-07-27T13:19:00,2021-11-15T03:13:21,3rd Division,3508 Fifth Avenue,Pittsburgh,Pennsylvania,15213,Central Oakland,1,3,3,4,2-14,-79.95967126,40.44078996
1056,74,2018-07-27T13:19:00,2021-11-15T13:45:26,3rd Division,1945 Fifth Avenue,Pittsburgh,Pennsylvania,15219,Crawford-Roberts,1,3,6,5,2-1,-79.97761948,40.438302
1057,74,2018-07-27T13:19:00,2021-11-15T13:17:21,2nd Division,4210 Butler Street,Pittsburgh,Pennsylvania,15201,Central Lawrenceville,1,2,7,9,3-3,-79.96030623,40.47053188
1058,74,2018-07-27T13:19:00,2021-11-15T05:15:23,3rd Division,3616 Fifth Avenue,Pittsburgh,Pennsylvania,15213,West Oakland,1,3,8,4,2-14,-79.9586418,40.44180676
1059,74,2018-07-27T13:19:00,2021-11-15T03:17:22,1st Division,247 North Shore Drive,Pittsburgh,Pennsylvania,15212,North Shore,1,6,1,22,1-7,-80.00845432,40.44639492
1061,74,2018-07-27T13:19:00,2021-11-15T10:20:35,1st Division,2900 Liberty Avenue,Pittsburgh,Pennsylvania,15201,Strip District,1,6,7,6,3-2,-79.97336017,40.45747937
1062,74,2018-07-27T13:19:00,2021-11-15T03:01:19,2nd Division,4239 Main Street,Pittsburgh,Pennsylvania,15224,Bloomfield,1,2,7,9,3-6,-79.95272343,40.46390065
1063,74,2018-07-27T13:19:00,2021-11-15T13:26:19,5th Division,122 Virginia Ave,Pittsburgh,Pennsylvania,15211,Mount Washington,1,5,2,19,4-27,-80.00816971,40.42998537
1064,74,2018-07-27T13:19:00,2021-11-15T13:41:24,2nd Division,906 North Homewood Avenue,Pittsburgh,Pennsylvania,15208,Homewood North,1,2,9,13,3-17,-79.89631,40.45745
1065,74,2018-07-27T13:19:00,2021-11-15T03:12:24,2nd Division,119 McCandless Avenue,Pittsburgh,Pennsylvania,15201,Upper Lawrenceville,1,2,7,10,3-5,-79.95228801,40.48066661
1066,74,2018-07-27T13:19:00,2021-11-15T13:29:26,2nd Division,4707 Liberty Avenue,Pittsburgh,Pennsylvania,15224,Bloomfield,1,2,7,8,3-6,-79.9497792,40.46214627
1067,74,2018-07-27T13:19:00,2021-11-15T13:27:22,3rd Division,209 Atwood St,Pittsburgh,Pennsylvania,15213,Central Oakland,1,3,3,4,2-14,-79.95716611,40.44082109
1068,74,2018-07-27T13:19:00,2021-11-15T13:16:23,2nd Division,4734 Stanton Avenue,Pittsburgh,Pennsylvania,15201,Stanton Heights,1,2,9,10,3-7,-79.93492035,40.48058399
1069,74,2018-07-27T13:19:00,2021-11-15T13:24:21,3rd Division,3608 Forbes Ave,Pittsburgh,Pennsylvania,15213,Central Oakland,1,3,3,4,2-14,-79.95799436,40.44077471
1070,74,2018-07-27T13:19:00,2021-11-15T13:30:23,3rd Division,3520 Forbes Ave,Pittsburgh,Pennsylvania,15213,Central Oakland,1,3,3,4,2-14,-79.95885136,40.44012255
1071,74,2018-07-27T13:19:00,2021-11-15T03:12:23,3rd Division,3800 Forbes Ave,Pittsburgh,Pennsylvania,15213,Central Oakland,1,3,3,4,2-14,-79.95689,40.4416
1072,74,2018-07-27T13:19:00,2021-11-15T13:27:23,3rd Division,3524 Fifth Avenue,Pittsburgh,Pennsylvania,15213,Central Oakland,1,3,3,4,2-14,-79.95919322,40.44114104
1073,74,2018-07-27T13:19:00,2021-11-15T03:21:26,3rd Division,4001 Fifth Avenue,Pittsburgh,Pennsylvania,15213,North Oakland,1,3,8,4,2-7,-79.95644058,40.44337405
1074,74,2018-07-27T13:19:00,2021-11-15T13:33:25,3rd Division,207 Atwood St,Pittsburgh,Pennsylvania,15213,Central Oakland,1,3,3,4,2-14,-79.95734697,40.44094183
1075,74,2018-07-27T13:19:00,2021-11-15T16:05:24,2nd Division,4108 Penn Avenue,Pittsburgh,Pennsylvania,15224,Central Lawrenceville,1,2,7,9,3-6,-79.95468209,40.46578207
1076,74,2018-07-27T13:19:01,2021-11-15T11:20:26,3rd Division,3602 Fifth Avenue,Pittsburgh,Pennsylvania,15213,Central Oakland,1,3,3,4,2-14,-79.95899902,40.44126609
1077,74,2018-07-27T13:19:01,2021-11-15T03:11:24,3rd Division,3414 Fifth Avenue,Pittsburgh,Pennsylvania,15213,West Oakland,1,3,8,4,2-14,-79.9615644,40.43962897
1078,74,2018-07-27T13:19:01,2021-11-15T03:46:28,2nd Division,4115 Liberty Avenue,Pittsburgh,Pennsylvania,15224,Bloomfield,1,2,7,9,3-6,-79.9535838,40.46358228
1079,74,2018-07-27T13:19:01,2021-11-15T03:01:22,2nd Division,4500 Liberty Avenue,Pittsburgh,Pennsylvania,15224,Bloomfield,1,2,7,8,3-6,-79.95194634,40.46309725
1080,74,2018-07-27T13:19:01,2021-11-15T13:24:20,2nd Division,4210 Main Street,Pittsburgh,Pennsylvania,15224,Bloomfield,1,2,7,9,3-6,-79.95407594,40.46476831
1081,74,2018-07-27T13:19:01,2021-11-15T03:13:17,2nd Division,4117 Liberty Avenue,Pittsburgh,Pennsylvania,15224,Bloomfield,1,2,7,9,3-6,-79.9540183,40.46345856
1082,74,2018-07-27T13:19:01,2021-11-15T16:20:26,2nd Division,4505 Liberty Avenue,Pittsburgh,Pennsylvania,15224,Bloomfield,1,2,7,9,3-6,-79.95166602,40.46315333
1083,74,2018-07-27T13:19:01,2021-11-15T13:05:23,2nd Division,4525 Liberty Avenue,Pittsburgh,Pennsylvania,15224,Bloomfield,1,2,7,9,3-6,-79.950939,40.46276503
1084,74,2018-07-27T13:19:01,2021-11-15T16:20:26,2nd Division,312 Pearl Street,Pittsburgh,Pennsylvania,15224,Bloomfield,1,2,7,8,3-6,-79.94993793,40.46191048
1085,74,2018-07-27T13:19:01,2021-11-15T03:25:21,2nd Division,4512 Liberty Avenue,Pittsburgh,Pennsylvania,15224,Bloomfield,1,2,7,8,3-6,-79.95139304,40.46282122
1086,74,2018-07-27T13:19:01,2021-11-15T03:21:23,2nd Division,4723 Liberty Avenue,Pittsburgh,Pennsylvania,15224,Bloomfield,1,2,7,8,3-6,-79.94906719,40.46163922
1087,74,2018-07-27T13:19:01,2021-11-15T03:01:26,2nd Division,4606 Liberty Avenue,Pittsburgh,Pennsylvania,15224,Bloomfield,1,2,7,8,3-6,-79.95054139,40.46236672
1088,74,2018-07-27T13:19:01,2021-11-15T13:20:27,2nd Division,4626 Liberty Avenue,Pittsburgh,Pennsylvania,15224,Bloomfield,1,2,7,8,3-6,-79.94999179,40.46207976
1089,74,2018-07-27T13:19:01,2021-11-15T03:01:26,2nd Division,4500 Liberty Avenue,Pittsburgh,Pennsylvania,15224,Bloomfield,1,2,7,8,3-6,-79.95181436,40.46304544
1090,74,2018-07-27T13:19:01,2021-11-15T13:14:23,4th Division,1624 Brownsville Rd,Pittsburgh,Pennsylvania,15210,Carrick,1,3,4,29,4-12,-79.98890393,40.39880059
1091,74,2018-07-27T13:19:01,2021-11-15T03:07:25,2nd Division,4105 Penn Avenue,Pittsburgh,Pennsylvania,15224,Central Lawrenceville,1,2,7,9,3-6,-79.95507962,40.46572975
1092,74,2018-07-27T13:19:01,2021-11-15T13:43:27,2nd Division,4322 Penn Avenue,Pittsburgh,Pennsylvania,15224,Bloomfield,1,2,7,9,3-6,-79.95356898,40.4658836
1093,74,2018-07-27T13:19:01,2021-11-15T00:27:54,1st Division,1355 Romanhoff Street,Pittsburgh,Pennsylvania,15212,Spring Hill-City View,1,1,1,26,1-11,-79.99305,40.46972
1094,74,2018-07-27T13:19:01,2021-11-15T03:03:55,4th Division,8 Beltzhoover Ave,Pittsburgh,Pennsylvania,15203,Allentown,1,5,3,18,4-5,-79.99749434,40.42597824
1095,74,2018-07-27T13:19:01,2021-11-15T13:32:25,2nd Division,4526 Liberty Avenue,Pittsburgh,Pennsylvania,15224,Bloomfield,1,2,7,8,3-6,-79.95103208,40.46263576
1096,74,2018-07-27T13:19:01,2021-11-15T13:24:23,2nd Division,4320 Penn Avenue,Pittsburgh,Pennsylvania,15201,Central Lawrenceville,1,2,7,9,3-6,-79.95352731,40.46598347
1098,74,2018-07-27T13:19:02,2021-11-15T03:10:25,2nd Division,4104 Penn Avenue,Pittsburgh,Pennsylvania,15224,Bloomfield,1,2,7,9,3-6,-79.95490492,40.46564181
1099,74,2018-07-27T13:19:02,2021-11-15T03:44:27,2nd Division,4727 Liberty Avenue,Pittsburgh,Pennsylvania,15224,Bloomfield,1,2,7,8,3-6,-79.94896248,40.46170765
1100,74,2018-07-27T13:19:02,2021-11-12T13:23:22,3rd Division,745 Greenfield Ave,Pittsburgh,Pennsylvania,15217,Greenfield,1,3,5,15,2-12,-79.93679253,40.42416163
1101,74,2018-07-27T13:19:02,2021-11-15T08:00:22,2nd Division,4924 Liberty Avenue,Pittsburgh,Pennsylvania,15224,Bloomfield,1,2,7,8,3-6,-79.94481548,40.45937451
1102,74,2018-07-27T13:19:02,2021-11-15T03:07:22,2nd Division,4800 Liberty Avenue,Pittsburgh,Pennsylvania,15224,Bloomfield,1,2,7,8,3-6,-79.9469974,40.46053024
1103,74,2018-07-27T13:19:02,2021-11-15T13:05:22,2nd Division,4826 Liberty Avenue,Pittsburgh,Pennsylvania,15224,Bloomfield,1,2,7,8,3-6,-79.9460678,40.46004055
1104,74,2018-07-27T13:19:02,2021-11-15T13:22:21,2nd Division,4626 Liberty Avenue,Pittsburgh,Pennsylvania,15224,Bloomfield,1,2,7,8,3-6,-79.94983258,40.46202629
1105,74,2018-07-27T13:19:02,2021-11-15T13:40:28,2nd Division,4320 Penn Avenue,Pittsburgh,Pennsylvania,15224,Central Lawrenceville,1,2,7,9,3-6,-79.95369551,40.46595089
1106,74,2018-07-27T13:19:02,2021-11-15T03:07:24,2nd Division,4117 Penn Avenue,Pittsburgh,Pennsylvania,15224,Central Lawrenceville,1,2,7,9,3-6,-79.95451784,40.46580915
1107,74,2018-07-27T13:19:02,2021-11-15T03:10:21,2nd Division,378 South Negley Avenue,Pittsburgh,Pennsylvania,15232,Friendship,1,2,7,8,3-11,-79.93421652,40.45736348
1108,74,2018-07-27T13:19:02,2021-11-15T16:20:26,2nd Division,5440 Centre Ave,Pittsburgh,Pennsylvania,15232,Shadyside,1,2,8,7,3-22,-79.93654871,40.45645221
1109,74,2018-07-27T13:19:02,2021-11-15T03:19:22,2nd Division,5135 Liberty Avenue,Pittsburgh,Pennsylvania,15224,Bloomfield,1,2,7,8,3-23,-79.94247633,40.45823515
1111,74,2018-07-27T13:19:02,2021-11-15T03:08:39,2nd Division,4736 Friendship Avenue,Pittsburgh,Pennsylvania,15224,Bloomfield,1,2,7,8,3-6,-79.9478198,40.46256784
1112,74,2018-07-27T13:19:02,2021-11-15T07:05:25,2nd Division,4753 Liberty Avenue,Pittsburgh,Pennsylvania,15224,Bloomfield,1,2,7,8,3-6,-79.94742856,40.46089093
1113,74,2018-07-27T13:19:03,2021-11-15T03:12:26,2nd Division,6348 Centre Ave,Pittsburgh,Pennsylvania,15206,East Liberty,1,2,9,11,3-8,-79.92189843,40.46178418
1114,74,2018-07-27T13:19:03,2021-11-15T13:23:22,2nd Division,5932 Centre Ave,Pittsburgh,Pennsylvania,15206,Shadyside,1,2,8,7,3-11,-79.9281214,40.45894602
1115,74,2018-07-27T13:19:03,2021-11-15T03:21:32,2nd Division,6701 Frankstown Avenue,Pittsburgh,Pennsylvania,15208,Homewood West,1,2,9,12,3-17,-79.90780602,40.45868722
1116,74,2018-07-27T13:19:03,2021-11-15T13:26:24,2nd Division,7240 Fleury Way,Pittsburgh,Pennsylvania,15208,Homewood South,1,2,9,13,3-17,-79.89563631,40.45571976
1117,74,2018-07-27T13:19:03,2021-11-15T03:40:27,2nd Division,5005 Friendship Avenue,Pittsburgh,Pennsylvania,15224,Bloomfield,1,2,7,8,3-6,-79.94436595,40.46248944
1118,74,2018-07-27T13:19:03,2021-11-15T03:04:25,2nd Division,220 North Highland Avenue,Pittsburgh,Pennsylvania,15206,East Liberty,1,2,9,11,3-8,-79.92397294,40.46316846
1119,74,2018-07-27T13:19:03,2021-11-15T13:14:22,2nd Division,211 North Whitfield Street,Pittsburgh,Pennsylvania,15206,East Liberty,1,2,9,11,3-8,-79.92550685,40.46218497
1120,74,2018-07-27T13:19:03,2021-11-15T04:15:25,2nd Division,402 North Beatty Street,Pittsburgh,Pennsylvania,15206,East Liberty,1,2,9,11,3-8,-79.92486586,40.46522223
1121,74,2018-07-27T13:19:03,2021-11-15T16:05:19,2nd Division,223 North Highland Avenue,Pittsburgh,Pennsylvania,15206,East Liberty,1,2,9,11,3-8,-79.92399306,40.46348144
1122,74,2018-07-27T13:19:03,2021-11-15T13:31:21,2nd Division,5140 Friendship Avenue,Pittsburgh,Pennsylvania,15224,Bloomfield,1,2,7,8,3-23,-79.94147457,40.46225361
1123,74,2018-07-27T13:19:03,2021-11-15T03:10:22,2nd Division,218 South Graham Street,Pittsburgh,Pennsylvania,15206,Friendship,1,2,9,8,3-23,-79.93614702,40.46230096
1124,74,2018-07-27T13:19:03,2021-11-15T03:21:19,2nd Division,4512 Penn Avenue,Pittsburgh,Pennsylvania,15201,Central Lawrenceville,1,2,7,9,3-6,-79.95168973,40.46624242
1125,74,2018-07-27T13:19:03,2021-11-15T03:08:22,2nd Division,3339 Penn Avenue,Pittsburgh,Pennsylvania,15201,Lower Lawrenceville,1,2,7,6,3-2,-79.96769913,40.4623947
1126,74,2018-07-27T13:19:03,2021-11-12T13:27:22,2nd Division,6721 Hamilton Avenue,Pittsburgh,Pennsylvania,15208,Homewood West,1,2,9,12,3-17,-79.90833031,40.45702577
1127,74,2018-07-27T13:19:03,2021-11-15T08:05:25,2nd Division,3234 Penn Avenue,Pittsburgh,Pennsylvania,15201,Strip District,1,6,7,6,3-2,-79.96895832,40.46136637
1128,74,2018-07-27T13:19:03,2021-11-15T03:45:27,2nd Division,3836 Penn Avenue,Pittsburgh,Pennsylvania,15201,Lower Lawrenceville,1,2,7,6,3-6,-79.96013018,40.46490238
1129,74,2018-07-27T13:19:03,2021-11-15T03:33:29,2nd Division,1437 North Saint Clair Street,Pittsburgh,Pennsylvania,15206,Highland Park,1,2,7,11,3-9,-79.91910941,40.47893424
1130,74,2018-07-27T13:19:03,2021-11-15T03:15:26,2nd Division,128 North Highland Avenue,Pittsburgh,Pennsylvania,15206,East Liberty,1,2,9,11,3-8,-79.92434923,40.46233234
1131,74,2018-07-27T13:19:03,2021-11-15T13:26:21,2nd Division,715 North Highland Avenue,Pittsburgh,Pennsylvania,15206,East Liberty,1,2,9,11,3-8,-79.92196965,40.46786388
1132,74,2018-07-27T13:19:03,2021-11-15T03:45:29,2nd Division,5910 Harvard Street,Pittsburgh,Pennsylvania,15206,East Liberty,1,2,9,11,3-8,-79.92557,40.46351
1133,74,2018-07-27T13:19:04,2021-11-15T03:45:20,2nd Division,3836 Penn Avenue,Pittsburgh,Pennsylvania,15201,Lower Lawrenceville,1,2,7,6,3-6,-79.96007975,40.46475954
1134,74,2018-07-27T13:19:04,2021-10-19T13:09:24,2nd Division,1001 North Negley Avenue,Pittsburgh,Pennsylvania,15206,Highland Park,1,2,7,11,3-9,-79.92517196,40.4742053
1136,74,2018-07-27T13:19:04,2021-11-15T03:12:22,2nd Division,161 North Euclid Avenue,Pittsburgh,Pennsylvania,15206,East Liberty,1,2,9,11,3-8,-79.92766839,40.46299229
1137,74,2018-07-27T13:19:04,2021-11-15T13:15:27,2nd Division,6378 Centre Ave,Pittsburgh,Pennsylvania,15206,East Liberty,1,2,9,11,3-8,-79.92135341,40.46267872
1138,74,2018-07-27T13:19:04,2021-11-15T13:26:37,2nd Division,125 South Beatty Street,Pittsburgh,Pennsylvania,15206,East Liberty,1,2,9,8,3-11,-79.92741017,40.4613548
1139,74,2018-07-27T13:19:04,2021-11-15T04:15:26,2nd Division,217 North Highland Avenue,Pittsburgh,Pennsylvania,15206,East Liberty,1,2,9,11,3-8,-79.92424231,40.46293484
1140,74,2018-07-27T13:19:04,2021-11-15T03:04:17,2nd Division,5309 Hillcrest Street,Pittsburgh,Pennsylvania,15224,Garfield,1,2,9,10,3-4,-79.9373377,40.46812105
1141,74,2018-07-27T13:19:04,2021-11-15T03:07:22,2nd Division,211 North Whitfield Street,Pittsburgh,Pennsylvania,15206,East Liberty,1,2,9,11,3-8,-79.92513076,40.46282646
1142,74,2018-07-27T13:19:04,2021-11-15T13:05:21,2nd Division,4445 Howley Street,Pittsburgh,Pennsylvania,15224,Bloomfield,1,2,7,9,3-6,-79.95134116,40.46506632
1143,74,2018-07-27T13:19:04,2021-11-15T03:23:22,2nd Division,200 South Winebiddle Street,Pittsburgh,Pennsylvania,15224,Bloomfield,1,2,7,8,3-6,-79.94282344,40.46484513
1144,74,2018-07-27T13:19:04,2021-11-15T03:06:23,2nd Division,4420 Penn Avenue,Pittsburgh,Pennsylvania,15224,Bloomfield,1,2,7,9,3-6,-79.95262314,40.46603248
1145,74,2018-07-27T13:19:04,2021-11-15T13:38:28,2nd Division,4627 Liberty Avenue,Pittsburgh,Pennsylvania,15224,Bloomfield,1,2,7,9,3-6,-79.9499486,40.46223344
1146,74,2018-07-27T13:19:04,2021-11-15T03:15:26,2nd Division,4759 Liberty Avenue,Pittsburgh,Pennsylvania,15224,Bloomfield,1,2,7,8,3-6,-79.9481357,40.46126805
1147,74,2018-07-27T13:19:04,2021-11-15T11:05:25,2nd Division,5260 Centre Ave,Pittsburgh,Pennsylvania,15232,Shadyside,1,2,8,7,3-1,-79.93874696,40.45580915
1148,74,2018-07-27T13:19:04,2021-11-15T12:05:24,2nd Division,4761 Liberty Avenue,Pittsburgh,Pennsylvania,15224,Bloomfield,1,2,7,8,3-6,-79.94795134,40.46117042
1150,74,2019-03-19T08:02:58,2021-11-15T01:44:21,2nd Division,5455 Penn Avenue,Pittsburgh,Pennsylvania,15206,Garfield,1,2,9,11,3-23,-79.93379915,40.46461574
1151,74,2019-03-19T08:02:58,2021-11-15T01:39:23,2nd Division,5437 Penn Avenue,Pittsburgh,Pennsylvania,15206,Garfield,1,2,9,11,3-23,-79.93480777,40.46482617
1152,74,2019-03-19T08:02:58,2021-11-15T01:45:23,2nd Division,5461 Penn Avenue,Pittsburgh,Pennsylvania,15206,Friendship,1,2,9,8,3-23,-79.93405938,40.46457707
1153,74,2019-03-19T08:02:58,2021-11-15T01:39:19,2nd Division,5501 Penn Avenue,Pittsburgh,Pennsylvania,15206,Garfield,1,2,9,11,3-23,-79.93232011,40.46414908
1154,74,2019-03-19T08:02:58,2021-11-15T01:46:16,4th Division,17 West Cherryhill Street,Pittsburgh,Pennsylvania,15210,Carrick,1,3,4,29,4-23,-79.98903397,40.39798001
1155,74,2019-03-19T08:02:58,2021-11-15T01:49:24,2nd Division,6009 Broad Street,Pittsburgh,Pennsylvania,15206,East Liberty,1,2,9,11,3-8,-79.92418628,40.46244959
1156,74,2019-03-19T08:02:58,2021-11-15T16:35:21,2nd Division,5401 Penn Avenue,Pittsburgh,Pennsylvania,15206,Garfield,1,2,9,11,3-23,-79.9362569,40.46474519
1157,74,2019-03-19T08:02:58,2021-11-15T01:34:24,2nd Division,6033 Broad Street,Pittsburgh,Pennsylvania,15206,East Liberty,1,2,9,11,3-8,-79.92321146,40.46197843
1158,74,2019-03-19T08:02:59,2021-11-15T03:12:23,4th Division,2434 Brownsville Rd,Pittsburgh,Pennsylvania,15210,Carrick,1,3,4,29,4-23,-79.98189,40.38681
1159,74,2019-03-19T08:02:59,2021-11-15T01:33:21,2nd Division,6006 Broad Street,Pittsburgh,Pennsylvania,15206,East Liberty,1,2,9,11,3-8,-79.92427022,40.46235413
1160,74,2019-03-19T08:02:59,2021-11-15T16:35:21,2nd Division,1748 Chislett Street,Pittsburgh,Pennsylvania,15206,Morningside,1,2,7,10,3-7,-79.9258443,40.485323
1161,74,2019-03-19T08:02:59,2021-11-15T01:30:20,2nd Division,1740 Chislett Street,Pittsburgh,Pennsylvania,15206,Morningside,1,2,7,10,3-7,-79.9260785,40.48512469
1163,74,2019-03-19T08:02:59,2021-11-15T01:39:25,2nd Division,6033 Broad Street,Pittsburgh,Pennsylvania,15206,East Liberty,1,2,9,11,3-8,-79.92315356,40.46209787
1165,74,2019-03-19T08:02:59,2021-11-15T01:32:22,2nd Division,6012 Broad Street,Pittsburgh,Pennsylvania,15206,East Liberty,1,2,9,11,3-8,-79.9236826,40.46213692
1166,74,2019-03-19T08:02:59,2021-11-15T01:58:22,2nd Division,4200 Penn Avenue,Pittsburgh,Pennsylvania,15224,Bloomfield,1,2,7,9,3-6,-79.95430911,40.4657502
